"id";"text";"is_labelled"
"660219754624516100";"#jogja @IMDiastianto: Lik di jogja yg jual-beli kertas kiloan di mana ya?";"0"
"660705388149501952";"#jogja @ImportantJr: lik min, nek meh lapor gangguan hotel kemana ya.? soalnya sampe dinihari masih bising, thx";"0"
"662668629658476545";"#jogja @ImpulseYk: 10/11/15 14.00 Bedah Buku ""Politik CSR"" | Reni Shintasari di Impulse YK Jakal Km 5 https://t.co/6aMf3W5r4u";"0"
"665507312073842688";"#jogja @ImpulseYk: 17/11/15 15.30 Mengenal(i) Barista l Dr. Gutomo Priyatmono di Anomie Coffee l 15K https://t.co/XKIgjeyZhU";"0"
"664915736738009090";"#jogja @ImpulseYk: 19/11/15 15.30 Diskusi Gender | Dr. Suzie H. di Impulse-Jakal Km.5-slatan Dunkin | 25K https://t.co/hZEXrg2wr9";"0"
"670124988150751232";"#Jogja @inayyyyy: lik numpang nanya, kira2 yg jual stereofoam ball ky gini dimana ya? Mksh. https://t.co/hOLQC7DFJe";"0"
"662486608818606080";"#jogja @Indarholic: Tempat Pelatihan MATLAB tentang Deteksi Citra dimana lik?";"0"
"671534318871818240";"#Jogja @Indiesilentpro: 23-25/11/15 19.00 | ISP #supportYourLocalIndie di @tuanmudacafe  | FREE | 082325044897 https://t.co/gA1ZpLgucr";"0"
"665409227725389825";"#jogja @IndoTravelMagz: 21/11/15 9.00 IndonesiaDarling di AlanaYogyakarta | 
https://t.co/ivUcYs4gUq";"0"
"658710979522527232";"#jogja @Indra_too: yg jual barbel di jogja dimana aj ya ? Suwuunn";"0"
"673921196287762432";"#jogja @infobencana Aktivitas vulkanik blm stabil, Status Bromo Jawa Timur tetap Siaga https://t.co/NPnviZk1UH";"0"
"670655956175470593";"#jogja @infobencana Java, Indonesia 2015-11-28 14:47:21.8 UTC Magnitude: 5.2
Epicenter: 105.95°E  7.00°S Depth: 85km https://t.co/izilkgPx77";"0"
"673255637489426433";"#jogja @infobencana Kondisi Hutan Gn Muria #Kudus Jateng https://t.co/F9EDw9KOt4";"0"
"661837914377224192";"#jogja @infobencana: PVMBG: tanggapan gempa aloor #NTT 6.2 SR - 4 nov 2015 https://t.co/XTynCzHCZx";"0"
"657383727358676992";"#jogja @infoBMKG Gempa Mag:5.0 SR,23-Oct-15 01:10:20 WIB,14 Km,(26 km TimurLaut #JEPARA-JATENG )";"0"
"675002324176265216";"#jogja @infoeventcb: 26-27/12/15 Sewindu Honda CB Comunity Sleman (HCCS) DIY di Kaliurang (sebelah museum merapi)";"0"
"673589131042299907";"#jogja @InfoGempaa 8:53WIB 6/12/15 Gempa Mag:4,0 91km brtdaya Gn.Kidul kdlmn 19km https://t.co/QprGklLoQW &lt;-- td pagi ada yg kerasa ?";"0"
"671028153175908354";"#jogja @infogigsKLT 19/12/15 Smadagaskar di Gor Manahan #Solo Jateng https://t.co/emDki3Bs4M";"0"
"666330098853744640";"#jogja @infogigsKLT: 21/11/15 11.00 RockLoud2015 di Gd Kamnivetcad #klaten Jateng https://t.co/W8VAbZq297";"0"
"670366624650776577";"#jogja @infosenijogja
Tugas duta pariwisata DIY kuwi apa seh?";"0"
"657396107232743424";"#jogja @infosenijogja 23/10/15 08.00 Upacara Nguras Enceh di kompleks makam Imogiri, Bantul https://t.co/lGGYrUL43w";"0"
"672707973639094272";"#jogja @infosenijogja 4-24/12/15 Perayaan Pasar Malam Sekaten di Alun-alun Utara, Yogyakarta https://t.co/5N4s5GtRgr";"0"
"652398244291547140";"#jogja @infosenijogja 9/10/15 19.30 Drama Jawa ""Pelataran Suwung"" di Stage Tari Tedjakusuma FBS Uny http://t.co/Z2YPydLtfA";"0"
"653651872671211520";"#Jogja @infosenijogja: 14/10/15 19.30 Pembukaan Pameran Rupa-rupa Senirupa NandurSrawung di TBY | Gratis http://t.co/RTnYBIu1gf";"0"
"660169287601152001";"#jogja @Inol02: tempat pijat urut kaki terkilir recommended dimana ya? tq";"0"
"652669971345068032";"#jogja @InsanWisata: 1/9-10/10/15 Lomba Film Pendek Pesona Wisata Java Promo  | Free  | http://t.co/QBtArhQ2gZ http://t.co/Pxupq9LULG";"0"
"658679625258815488";"#jogja @iqbalrekarupa 27/10/15 18.30 Pembukaan Pameran Poster Perjuangan di kampus UKDW Yogya https://t.co/5sOWMbew6I";"0"
"668690476682334209";"#jogja @irsyadans: padahal udah ada tulisannya ga boleh didudukin. Diorama baru jadi blm apa2 nnti malah rusak https://t.co/sPXjTONzXC";"0"
"665569950292160512";"#jogja @Irvanescha 15//11/15 06:30 puncak acr pekan olah raga desa hari sumpah pemuda di lap donoharjo ngaglik sleman yk | gratis";"0"
"666625121336074240";"#jogja @irvan_2595: nglewati garis marka..(perempatan ringroad jakal) https://t.co/l7ZPi2JLSa";"0"
"669402905691189250";"#jogja @isaateng: 28-29/11/15 9.00 National Reptile contest di Gd pasar ikan higienis | free | 085727772890 https://t.co/YGyVKhwrVI";"0"
"653186027490779136";"#jogja @isikampus 7-8/11/15 Kampung Seni ISI di Kampus II. FSRD ISI Surakarta Ring Road Mojosongo #solo Jateng http://t.co/TobHGPdAmt";"0"
"660750787002376192";"#jogja @Isyanation_JOG: 1/11/15 16.00 Gathering Isyanation_JOG di playground cafe timoho | FREE! https://t.co/TnIw1t1nHU";"0"
"662673436486049792";"#jogja @ITFEST_UKDW: 21/11/15 17.00 Infinity Project w/ FSTVLST di Audit RRI 2 Gejayan | 35K https://t.co/7EfCKejvZf";"0"
"666956689166438400";"#jogja @iyzulyuliant: Service lensa kamera dslr dimana ?";"0"
"652732871518646272";"#jogja @jakastr: 10-11/10/15 Debat, Puisi, Jepang, TS, Broadcasting di kampus SMA Muhammadiyah 1 Yk | 081234305547 http://t.co/Y9QnwmqtFy";"0"
"653895852801556480";"#jogja @JAMADA_YK_2015: 16-18/10/15 Jambore Anak Daerah Yogyakarta 2015 di Shelter Gondang Legi, Pakem Binangun, Sleman, Yoyakarta";"0"
"660300285445820417";"#jogja @jameskeiyo: 31/10/15 9.00-12.00 DonorDarah di HARPER Mangkubumi | 02742920008 https://t.co/rnqoRHWRm8";"0"
"655493591545073664";"#jogja @JatengTwit Award website Terbaik BPBD Tingkat Kab/Kota : Kab. Banyuasin,Kab. Bone, Kota Dumai, Kab. Probolinggo, @bpbd_bantul";"0"
"653938380548517888";"#jogja @JavaBeatboxFest 13-15/11/15 JavaBeatboxFest2015 di LIP sagan Yk http://t.co/a9g8gKzqCm";"0"
"665052754293989377";"#jogja @JavaBeatboxFest 13-15/11/15 JavaBeatboxFest2015 di LIP sagan Yk https://t.co/a9g8gKzqCm";"0"
"652413228773994496";"#jogja @jcmkineklub: 9/10/15 19.30 Bioskop Kalijaga di dpn poliklinik UIN SUKA | Free http://t.co/NoM3hsEC4m";"0"
"661928505358295040";"#jogja @JejakNabi: 5/11/15 16.15 Majelis JejakNabi | Ust. Salim A. Fillah di Masjid Jogokariyan https://t.co/poB4mHAmR2";"0"
"652881395044470785";"#jogja @Jejualan: 31/10/15 9.00 Seminar Membangun Identitas Brand Online di UC UGM | 150k | 082225314161 http://t.co/ESqDwq31Ml";"0"
"660310313313681408";"#jogja @Jejualan: 31/10/15 9.00 Workshop ""Membangun Identitas Brand Online UC UGM | 150K | 082225314161 https://t.co/EYP22uhbDQ";"0"
"658845681289949184";"#jogja @JelajahBantul sd 27/10/15 kearifanlokal Ewuh Merti Dusun Mangir di Sendangsari, Pajangan, Bantul jogja https://t.co/1N6QChSZaB";"0"
"652642465804103681";"#jogja @JgjBerkebun: 10/10/15 06.00 NgebunKece agenda olah tanah, pembibitan, dll di Jl. Argolubang 19 Baciro | FREE";"0"
"675013641490550784";"#jogja @JogjaExpoCenter 12-13/12/15 10.00-21.00 National Roadshow Toys and Games Yogyakarta di JEC | 25K https://t.co/RlbE6ux4ru";"0"
"670316814786695169";"#jogja @JogjaGasak: Jadi trendingtopic #SaveAmaryllis yg ditulis pengguna socmed jogja krn ulah oknum yang tak paham mensyukuri nikmat Tuhan";"0"
"659286168220078081";"#jogja @JogjaRadio: Fashion show dari Rosso batik #KerisSummit2015 https://t.co/kxxhH5MFfp";"0"
"663033254409302016";"#jogja @jogjariverweek: 19-21/11/15 JRW Cultural Nights di bawah Jembatan Wreksodiningrat (jembatan teknik UGM) https://t.co/qp1zeriB2C";"0"
"655825874873401344";"#jogja @jogjariverweek: DL 17/11/15 Jogja River Week Photo Competition di Rec UGM http://t.co/qZaMTWG5Nq";"0"
"664873859535863808";"#jogja @JogjaRunning: 21/11/15 5.30-8.00 SerangPlaosan Run di Candi Plaosan | 35K | 085711758887 https://t.co/mAIyy6N4Mr";"0"
"657685844531220480";"#jogja @JogjaRunning: 24/10/15 05.00 Jogja Running 5K Beginner Runner di Sambisari | 10K | jogjarunning@gmail.com https://t.co/1B6LDQjCWh";"0"
"653774888671531008";"#jogja @jogjatvdottv: 18/10/15 6.00 HUT11jogjaTV | Zumba w/ Zin Zee di tmur Balkot Jogja | 0274451900 http://t.co/D6CGvrHlzT";"0"
"654227737285165056";"#jogja @JogjaWalking 14-15/11/15 The 7th Jogja International Heritage Walk di Prambanan &amp; Imogiri | 5,10 &amp; 20KM http://t.co/WR33D9WOS2";"0"
"663103733723742210";"#jogja @Jomegatan: 8/11/15 14.00 Karnaval Seni di Nitiprayan-Jomegatan-Gumuk https://t.co/U4PwLhX0qB";"0"
"662288414163759105";"#jogja @JOS_Indonesia: 5/12/15 19.00 Jogja Night Run di Gd Auditorium LPP Jogjakarta Jl.Urip Sumoharjo No.100 https://t.co/e8ZLNUnUpa";"0"
"657501873285525504";"#jogja @joyhanes: yg jual pewarna tekstil buat batik di jogja.dimana yaa? trimakasih";"0"
"665054186124484609";"#jogja @jpnurratri: mas mbak lik, ada yang tau sewa/pinjem bedug mesjid, cymbal stand sama cymbal spash dimana ya? Thankyou~~";"0"
"660924572049522688";"#jogja @Jsf_event: 4-14/11/15 futsal SMP se-DIY | Junior Super Futsal se-DIY di lap.Kridosono | 300K | 085643652473";"0"
"672484220120469505";"#jogja @JuguranSyafaat 12/12/15 20.00 Juguran Syafaat di Pendopo Sanggar Kegiatan Belajar (SKB) Selatan Rektorat Unsoed #Purwokerto";"0"
"672070359877877764";"#jogja @julianz73: ada yang tau tempat jual Phenolphthalein ( Indikator PP ) dan Bromocresol green ( indikator BCG )";"0"
"669188805325385729";"#jogja @Jumbo_Sikdang: 27/11-1/12/15 Pesona pangan nusantara di JEC https://t.co/oB0LEWBbn3";"0"
"659497853660880896";"#jogja @Jumbo_Sikdang: 28/11/15 K-Pop dance competition di JEC https://t.co/oB0LEWBbn3";"0"
"665386591796379648";"#jogja @jundy_fevzan37: 14/11/15 12.00 Lomba Nasyid &amp; Sholawat ""Ya Salaam"" di Ambarukmo Plaza Yogyakarta | https://t.co/ntFuUQCDvL";"0"
"674050920028741632";"#jogja @justiciahandy: lik, yg jual ukulele custom di jogja dimana yhaa?";"0"
"653033540502855680";"#jogja @kabarklaten 11/10/15 9.00 DonorDarah di GKJ Cawas #klaten Jateng | umum | 08972000832 http://t.co/8rQvwUTIOC";"0"
"665897168214081536";"#jogja @kabarklaten 22/11/15 19.30 Klaten Bersholawat w/ Habib Syekh di Lap Cawas (dpn Polsek) #klaten https://t.co/nXYCXJrl78";"0"
"668708111092461569";"#jogja @kabarklaten 26/11/15 13.00 saparan | Kirab Gunungan Apem di Hal Kecamtan - Masjid Besar Jatinom #Klaten Jateng";"0"
"658936961269370880";"#jogja @kabarklaten 27/11/15 13.00 Festival Klaten 2015 | Sebaran apem saparan/Yaa Qowiyyu di jatinom #klaten https://t.co/nsJaOLXrJ8";"0"
"660489096415068161";"#jogja @kabarklaten 31/12/15 20.00 Refleksi akhir tahun di Alun2-pedan-delanggu-jatinom-prambanan #klaten https://t.co/nsJaOLXrJ8";"0"
"666906269651980290";"#jogja @kabarsleman sd 21/11/15 Pameran foto Potensi UKM &amp; Pariwisata Lereng Merapi di Hall B lt.2 AmPlaz  https://t.co/N8XoHPBrMn";"0"
"667814789545000960";"#jogja @kabarsleman sd 21/11/15 Pameran foto Potensi UKM &amp; Pariwisata Lereng Merapi di Hall B lt.2 AmPlaz https://t.co/N8XoHPBrMn";"0"
"646858663647412226";"#Jogja @kaiamaharani: 27/09/2015 Fun Cooking di Bella Assesories Yk pkl 09.-- - selesai http://t.co/NQPdFBF5mH";"0"
"668345856874192897";"#jogja @kalifach Kudune dicekel, kupinge templekke knalpote sing blombongan, blayer2 10 menit... kon ngrungokke suara motore dhewe...";"0"
"653276430273527808";"#jogja @kampayojogja: 11/10/15 21.00 Pulung Rockstar w/ Emperial Band di Warung Musik Kampayo XT Square | http://t.co/f08p1vzcoy";"0"
"663876574106755072";"#jogja @kampayojogja: 12/11/15 20.00 Badai Cari Bintang di kampayojogja | w/ @badaikerispatih | https://t.co/pNa2kB3dUU";"0"
"662258158581190656";"#jogja @kampayojogja: 6/11/15 20.30 ""RollingStone Nite"" w/ Denny Jagger &amp; Zone II Band di kampayojogja. | https://t.co/i936pbAmDo";"0"
"652423392952459265";"#jogja @kampayojogja: 9/10/15 21.00 Kongkow Swing Suwe Marching Band UGM di kampayojogja, XTsquare http://t.co/ilTlCi6TEE";"0"
"659112800753733632";"#jogja @KampoengJetis: Gelar Seni Budaya Desa Tirtomartani https://t.co/2Za5M0yOgV";"0"
"653457930000293888";"#jogja @KamusMotivasi: 12/10/15 13.00 seminar The Crisis Winner with TungDW di Sahid Rich | 296k http://t.co/yvq6UUTb8f";"0"
"658516074690945024";"#Jogja @KaosAnakRaglan: kalo untuk sim kelilingnya wilayah sleman dmn ya untuk hari ini?";"0"
"668106682791235584";"#jogja @KaosAnakRaglan: pohon roboh menimpa rumah warga di perum kepuh wedomartani ngemplak sleman sore tadi https://t.co/PwwnIUVI35";"0"
"666410598368804864";"#jogja @Kaos_Pejalan: 28-29 /11/15 Hammock Camp di Hutan Pinus Imogiri | 100K | 081947727639 https://t.co/WZEbWDhrRo";"0"
"655647068225191936";"#jogja @KaraokeFestYK: 18/10/15 lomba karaoke w/ Jikustik di Jl gajahmada pakualaman Yk | 60K | http://t.co/p8SkbmVM6J";"0"
"653062547311083520";"#jogja @KaraokeFestYK: audisi 11-13/10 | 18/10/15 lomba karaoke w/ Jikustik di Jl gajahmada pakualaman Yk | 60K | http://t.co/p8SkbmVM6J";"0"
"673250608070152198";"#jogja @karinawinss: 7/12/15 10.00 diskusi seminar ""Politik warga miskin kota"" di R18 Gd BH Lt3 Fisip UGM https://t.co/W73D3hGsfG";"0"
"665869644486545408";"#jogja @KarinNyaHelmy dokter spesialis anak yg recommended di jogja dmna ya? Mkch";"0"
"654197666142924800";"#jogja @KaumanJogja: 14/10/15 15.00 Harmoni Kauman di Masjid Gedhe Kauman Yk";"0"
"653862786565578752";"#jogja @kechzilla: ada yg nyewain motor yg belakang ada baknya dimana ya??";"0"
"652408618529226752";"#jogja @KedaiKebunForum: 9/10/15 19:30 Diskusi: ""Menandai Problem Pelisanan Sastra"" di KKF tirtodipuran Yk http://t.co/ygE8yEKjDB";"0"
"674008272299499521";"#jogja @KedaiKebunForum: 9/12/15 19.30 Pembukaan Pameran Tunggal Riono Tanggul Nusantara a.k.a Tatang di KKF https://t.co/PqfOogSi5q";"0"
"664054968777875456";"#jogja @kenez_h: 16/11/15 13.00 drama kolosal di convetion hall lantai 1 uin suka | free https://t.co/LctY7WPQi6";"0"
"652545468812165120";"#jogja @KenzNiNemuru: tempat yang mau nampung baju bekas layak pakai dimana ya? Mohon info";"0"
"657111903978827776";"#jogja @kevinmaulanak: 25-26/10/15 Lomba Cerdas Cermat Sejarah tingkat SMA di UGM | https://t.co/3ff1bsxxye";"0"
"658546297679556608";"#jogja @kevinmaulanak: 30/10/15 Sem Sejarah ""Perempuan dlm Sejarah Indonesia"" di R315 PPB UGM | Free | 089649569403 https://t.co/C1JOByq2ki";"0"
"673811800673099777";"#jogja @KharirMuhammad: 10-11/12/15 Festival pathok negoro di kompleks masjid jami' pathok negoro mlangi https://t.co/w4WAkyavtj";"0"
"665475233969790976";"#jogja @kiaikanjeng 17/11/15 20.00 Majelis Masyarakat Maiyah: Mocopat Syafaat di TKIT Alhamdulillah, Tamantirto, Kasihan, Bantul, Yogyakarta";"0"
"666518801282899968";"#jogja @KicaumaniaIDN 29/11/15 10.00 Lomba burung berkicau Piala Bupati di hutan techno park #Sragen Jateng https://t.co/Pgu6YCEDpd";"0"
"662079822550671360";"#jogja @KistriAleee: lik festival kuliner di galeria mall itu ada htmnya nggak?";"0"
"669002851398656000";"#jogja @KistriAleee: lik jogja colourfun kapan?";"0"
"652715262169493504";"#jogja @KkyOnTweet: 10/10/15 makrab ""Keluarga Karawang Yogyakarta"" di Pantai Watu Kodok Gunung Kidul http://t.co/LXnSmo1S2d";"0"
"665243247183310848";"#jogja @KMB_Yogyakarta: 14-15/11/15 Silaturahmi Akbar &amp; Makrab 2015 di Cangkringan https://t.co/kSINoqy4Dv";"0"
"652967115184578560";"#jogja @kmmih_ugm 17-18/10/15 MakrabKMMIH2015 di wisma duta wacana kaliuarang http://t.co/XqAlexHSRl";"0"
"660506642350530560";"#jogja @kmmih_ugm: 14/11/15 08.00 Pelatihan Penulisan Hukum di FH UGM | Gratis | 081329618443 | trbtas 75 org https://t.co/zVlwJNRHAn";"0"
"657413799062982656";"#jogja @kmmih_ugm: 24/10/15 8.00 KajianIlmuHukumKMMIH di FH UGM | gratis - terbatas https://t.co/w6Exc3kGMT";"0"
"667395102424342528";"#jogja @kmpbiougm: 19/12/15 SemNas Evolusi di Hal. R Sidang Bawah Fakultas Biologi UGM Yogyakarta https://t.co/odNRggjhX9";"0"
"671917018522779648";"#jogja @KnKEI_SEFUGM 5/12/15 7.30-12.30 Kuliah Umum Ekonomi Islam di Audit Hall Pertamina Tower lt6 FEB UGM https://t.co/WsJDktdVLr";"0"
"666307296905981953";"#jogja @komikultur 18-21/11/15 10.00-18.00 festival komik dan animasi 2015 di Lawang sewu #Semarang Jateng https://t.co/bRuZitqX9o";"0"
"660861387514773505";"#jogja @KomRespati 13-14/11/15 Lomba Presenter Radio - Workshop Penyiaran di Universitas Respati Yogyakarta (kmpus 1 &amp; 2)";"0"
"660809524501196800";"#Jogja @KomunitasDjogja: Black Auto Battle 2015 Final | 7-8 Nov 2015 | JEC hall B &amp; C. https://t.co/B1MNdTf2pB";"0"
"652612291490410496";"#jogja @konanindonesia: 10/10/15 19.00 konankustik live akustik single hits MAB di AyaraCoffeeShop http://t.co/6CaJJIDgv0";"0"
"662334887853228033";"#jogja @kopfi_id: 8/11/15 9.45 Nobar 3 themovie di CGVblitz J-Walk | 40K | 085751136039 https://t.co/bdTsDhuC7a";"0"
"653254189464846336";"#jogja @kopmauny: dftr sd 14/10 |  16-17/10/15 Jogjaccoustic Fest #3 di garden cafe Kopma UNY | 083867415190 http://t.co/bJbsaP74fK";"0"
"668534703222296578";"#jogja @kopmaupnyk: 1-3/12/15 claXXIc2015 di auditorium upn https://t.co/vRkHJFK8gN";"0"
"657912229367586816";"#jogja @KoranSyndorm Sambangi Yogyakarta, Ratu Denmark 'Digoda' Batik https://t.co/hU15AkoGdX";"0"
"663359289667391489";"#jogja @kosimSOBONGALAS: 14/11/15 8.00 Festival kesenian tradisional di alun2 #wonosobo Jateng";"0"
"666080921418924032";"#jogja @kouncoeng: 29/11/15 8.00 NuansaUlar | Workshop Penanganan Bahaya Ular di Tembi Rumah budaya | terbatas https://t.co/FbF2dW6W8x";"0"
"668768524060467200";"#jogja @kpi_shutter15: 23/11/15 19.00 Awarding &amp; Malam Puncak KPI Shutter Project di Pangdem UIN | Free https://t.co/Eq9qPvFANh";"0"
"657411206991519744";"#jogja @KratonJogja_: 23-24/10/15, Pariwisata KratonJogja tidak dibuka bagi wisatawan berkaitan dengan Jamasan Pusaka Kraton";"0"
"654076975942905857";"#jogja @KratonJogja_: Mubeng Beteng 1 Suro Jimawal 1949 14/10/15 pukul 00.00, http://t.co/7T1RU9nITb";"0"
"653877997779460096";"#jogja @KratonJogja_: Mubeng Beteng 1 Suro Jimawal 1949, 14/10/2015 pukul 00.00, http://t.co/7T1RU9nITb";"0"
"673884811933691904";"#jogja @krisnaEm: 11/12/15 13.00 Sarasehan Film: Livi Zheng&amp;Eddi Cahyono di Griya KR | Free | 081328281973 https://t.co/AdUgQtQR4y";"0"
"663949242092953600";"#jogja @ksffugmofficial: 14/11/15 15.00 Korean Street Food Festival di Halaman PKKH UGM | Free https://t.co/WDRn8na4S3";"0"
"652851183523078144";"#jogja @KulonProgoExpo: ada di KulonProgoExpo2015 http://t.co/xqdXBvHRHy";"0"
"661895865175547904";"#jogja @kunchunk_reza 7/11/15 Through our struggle 2015 di Hall Pujasera, Sawit, #Boyolali Jateng https://t.co/54P3CCaUyE";"0"
"657398791692288001";"#jogja @kurniaindrt: sd 23/10/15 donasi PadamkanRiau di Departmen Pengabdian Desa Dema Fisipol UGM https://t.co/DXwrAGP6KM";"0"
"646859385839480832";"#Jogja @KWMcreativedays: 3-4 Okt 2015 Creative Days 3 ""Stand-Speak-Action"" | Kampus Diploma Ekonomi &amp; Bisnis UGM Yk http://t.co/d0WnRa4fHT";"0"
"653953483968749568";"#jogja @l0g1st1c14n: 18/10/15 kami Bangga Menjadi Tuli di audit Univ Muhammadiyah #Magelang Jateng http://t.co/jLJDMQ0ijz";"0"
"665635679905386496";"#jogja @laksmisuharyo: apakah ada yg tahu kronologis kecelakaan di Jl. Solo (timur gerbang Ksatrian AAU) tadi sekitar 18.30 an?";"0"
"666564110620954625";"#jogja @langgengsr: Mohon info lik persewaan crane/alat berat jogja";"0"
"669145526609321984";"#jogja @Langgenj_Rock: 25/11/15 19.00 launching EP Sound of Liturgi @HalfElevenpm di LAF jl.suryodiningratan37 https://t.co/UP1T4wS9pA";"0"
"665685790631051264";"#jogja @LaskarSedekah: 15/11/15 05.00 TebarNasiLSNasional l Pertigaan Jatikencana l 089671937773";"0"
"668162074246254592";"#jogja @LaskarSedekah: 21/11/15 05.00 TebarNasiBungkusLS Jogja InsyaaAllah di Per3an Jatikencana";"0"
"653208909008773120";"#jogja @latifazizzah: 21/11/15 14.00-20.00 | 22/11/15 08.00-20.00 Faculty Fair di Lojimart Building (depan TBY) | http://t.co/G9DRrbEI7O";"0"
"657063931027025921";"#jogja @latifazizzah: 22/11/15 08.00-20.00 Faculty Fair di Lojimart Building (depan TBY) | https://t.co/G9DRrbEI7O";"0"
"662721559509884928";"#jogja @latif_ngw: 8/11/15 13.00 Paper Entrepreneurship di Loop Station | Free | 085268631086 https://t.co/MTrbXkvTg8";"0"
"659386729531617280";"#jogja @Lea_Maulida_ Ada yg tau syarat/aturan buka lapak di sunmor?";"0"
"665929926818840576";"#jogja @lemfktugm: 27/11/15 13.00 SemNas Jogja Deposit Pohon Beton. RTH-ku dimana? di Fak.Kehutanan UGM | 30K https://t.co/LNCbPmL2KF";"0"
"665748825571729408";"#jogja @LensaJogja 15/11/15 13.00 Auto Classic Photo Session di Hartono Mall Jogja https://t.co/YTtFrLwza2";"0"
"674126373695455232";"#jogja @leosigit_: 8/12/15 15.30 Nonton Bareng 10th Anniversarry AKB48 di angkringan anggajaya | 7K";"0"
"672301912134430720";"#jogja @LetjenDaniel: lik, tanglet niki, pembangunan hartono mall ring road sampun rampung dereng nggih? Maklum lg merantau ki";"0"
"664858366917918720";"#jogja @leutikaprio: DL 30/11/15 Lomba Menulis Esai di Penerbit Buku Leutikaprio https://t.co/em35spZdSA";"0"
"662925230407553025";"#jogja @lhutfi_05:  daerah pleret dan sekitar 12.20 ujan deras. . .";"0"
"673295857446477824";"#jogja @lian_80: Help me please! SupraX 125 sy mogok daerah bawah jembatan rel badran. Tolong yg bisa motor =(";"0"
"657442596990689280";"#jogja @lilinjelitaaa: 23/10/15 14.00-16.00 Workshop fotografi interior di Ikiwae LippoMall | 100K | 082133983395 https://t.co/ptJXcQfyoS";"0"
"674247212029865986";"#jogja @lintangfold: 11/12/15 18.00  visual art exhibition ""Injury Time"" di TBY   https://t.co/jYqMgoukR7";"0"
"675261353838399488";"#jogja @lintangfold: 11/12/15 18.00 visual art exhibition ""Injury Time"" di TBY   https://t.co/jYqMgoukR7";"0"
"659150373068931072";"#jogja @lintanglinting: tempat kursus jahit recomended di jogja dimana ya?";"0"
"670562880899686400";"#jogja @LippoPlazaJogja: 28/11/15 19.00 80's Night TikTok ChickAndSoup HolidayAnna SummerInVienna di Lippo Plaza | https://t.co/3S8HnZGr7Y";"0"
"667331689413218305";"#jogja @lkti_clds DL 10/12/15 LKTI Mewujudkan Poros Maritim di CLDS UII https://t.co/B9e8Kzk5sN";"0"
"662273264790675456";"#jogja @LM_Nas: 8/11/5 Lomba Matematika Nasional ke-26 di 17 kota di Indonesia | https://t.co/yU7qVpzKgy";"0"
"658923782283862016";"#jogja @Loginkmtg: 27-29/11/15 LOGIN 2015 di Tek.Geodesi &amp; KPFT FT UGM | 75k-Siswa &amp; 100k-Mahasiswa https://t.co/tsAjg0Toyl";"0"
"658335396342996997";"#jogja @lovianais: 27/10/15 10.30 Seminar TIK Gemastik 8 ""Microsoft Tech Update"" di GSP UGM | Free | 087839011241 https://t.co/T6GuTZrT7z";"0"
"652836095923744769";"#jogja @lucaspayjoe: beli speaker pc yg rekomended dmna ya ?";"0"
"667288911165526016";"#jogja @luludevira: lik, lapak altar udah mulai rame belom ya?";"0"
"660720501673824256";"#jogja @luthfiebumiyk: 01.15 htlgrandcokro gjyn rame bgt dugemnya.polusi suara.kasian penduduk skitr.susah tdr.";"0"
"665338452716724224";"#jogja @luthfi_ulinnuha 14/11/15 Robo line contest 2015 di Audit Unnes #semarang Jateng https://t.co/BinizCj7a8";"0"
"672347168016068608";"#jogja @luyekk: lik info yg jual sate/tongseng biawak dimana ya?";"0"
"668720670377967616";"#jogja @LYantra: 23/11/15 19.00 Diskusi LY ""Konsep Negara Dalam Islam"" Muh. Handoko di Hall FPSB UII  https://t.co/3pke9Zai1y";"0"
"673827078723252224";"#jogja @LYantra: 7/12/15 19.00 Diskusi LY | Islam Sbg Teologi Pembebasan di Hall FPSB UII https://t.co/4w9qyvkpkT";"0"
"652821013361770497";"#jogja @mabesmusikuad: 10/10/15 19.00 Message From Indiegodt#4 di Parkiran Baru UAD kampus 1 jalan kapas | Free http://t.co/TL8mTIbbrQ";"0"
"658712325243973633";"#jogja @madingkampus DL 13/11 | 10/3/16 Gadjah Mada Business Case Competition di FEB UGM https://t.co/KEhZjfvREn";"0"
"666405872948654080";"#jogja @maeso_danu: Kelakuan tangan yg tidak bertanggungjawab. Di embung batara GK.   https://t.co/o2LIXL018H";"0"
"665932340464656384";"#jogja @magentaradio 17/11/15 21.00 Launching Debut Album GENOCIDE di LiquidCafe Yogyakarta https://t.co/wX5ICWR8qV";"0"
"663028231696752641";"#jogja @mahfudridwan_: 10/11/15 19.00 Teater42. Lakon 'Hilang' di societed TBY | 10k | 087704472659 https://t.co/L9jbx3S4VR";"0"
"675319243697733632";"#jogja @mahitara: 14/12/15 21.00 cranberries night | Ferra Queen di Kampayo XT Square, umbulharjo | Free https://t.co/oGc5FTWXd9";"0"
"662172677419966464";"#jogja @mailinhere: 10/11/15 Lomba Dagelan Mataram di Kantor KPU DIY | FREE | 085713523872 https://t.co/F5SeZg6s35";"0"
"665630409263288320";"#jogja @maiyahan 25/11/15 19.00 Gambang Syafaat di Komp. Masjid Baiturrahman, Jl. Pandanaran No. 126, Simpanglima, #Semarang.";"0"
"667695579015815169";"#jogja @malamuseum: 21/11/15 18.30-21.30 Amazing Race Night di the Museum Sonobudoyo | 25K | 08995007066 https://t.co/abpuGbaDBh";"0"
